,Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed
1999-03-09 21:30:00-07:00,1999,3,9,21,30,6,0,0,0,3.2
1999-03-09 22:30:00-07:00,1999,3,9,22,30,5,0,0,0,3.1
1999-03-09 23:30:00-07:00,1999,3,9,23,30,5,0,0,0,3
1999-03-10 00:30:00-07:00,1999,3,10,0,30,4,0,0,0,3
1999-03-10 01:30:00-07:00,1999,3,10,1,30,3,0,0,0,2.9
1999-03-10 02:30:00-07:00,1999,3,10,2,30,3,0,0,0,2.8
1999-03-10 03:30:00-07:00,1999,3,10,3,30,2,0,0,0,2.7
1999-03-10 04:30:00-07:00,1999,3,10,4,30,2,0,0,0,2.5
1999-03-10 05:30:00-07:00,1999,3,10,5,30,2,0,0,0,2.3
1999-03-10 06:30:00-07:00,1999,3,10,6,30,4,14,147,18,2.9
1999-03-10 07:30:00-07:00,1999,3,10,7,30,8,54,671,206,3.7
1999-03-10 08:30:00-07:00,1999,3,10,8,30,11,73,849,420,3.7
1999-03-10 09:30:00-07:00,1999,3,10,9,30,13,85,930,605,2.8
1999-03-10 10:30:00-07:00,1999,3,10,10,30,14,93,969,741,1.5
1999-03-10 11:30:00-07:00,1999,3,10,11,30,15,99,983,815,1.1
1999-03-10 12:30:00-07:00,1999,3,10,12,30,16,173,807,768,1.8
1999-03-10 13:30:00-07:00,1999,3,10,13,30,17,321,354,566,2.8
1999-03-10 14:30:00-07:00,1999,3,10,14,30,16,287,217,417,3.8
1999-03-10 15:30:00-07:00,1999,3,10,15,30,15,189,334,341,5
1999-03-10 16:30:00-07:00,1999,3,10,16,30,12,98,366,202,5.9
1999-03-10 17:30:00-07:00,1999,3,10,17,30,9,33,140,46,5.6
1999-03-10 18:30:00-07:00,1999,3,10,18,30,7,0,0,0,5
1999-03-10 19:30:00-07:00,1999,3,10,19,30,5,0,0,0,4.3
1999-03-10 20:30:00-07:00,1999,3,10,20,30,3,0,0,0,3.3
1999-03-10 21:30:00-07:00,1999,3,10,21,30,2,0,0,0,2.3
1999-03-10 22:30:00-07:00,1999,3,10,22,30,1,0,0,0,1.7
1999-03-10 23:30:00-07:00,1999,3,10,23,30,0,0,0,0,1.6
1999-03-11 00:30:00-07:00,1999,3,11,0,30,0,0,0,0,1.5
1999-03-11 01:30:00-07:00,1999,3,11,1,30,0,0,0,0,1.4
1999-03-11 02:30:00-07:00,1999,3,11,2,30,0,0,0,0,1.4
1999-03-11 03:30:00-07:00,1999,3,11,3,30,-1,0,0,0,1.5
1999-03-11 04:30:00-07:00,1999,3,11,4,30,-1,0,0,0,1.9
1999-03-11 05:30:00-07:00,1999,3,11,5,30,0,0,0,0,2.5
1999-03-11 06:30:00-07:00,1999,3,11,6,30,0,11,0,11,3.2
1999-03-11 07:30:00-07:00,1999,3,11,7,30,1,83,280,148,4.2
1999-03-11 08:30:00-07:00,1999,3,11,8,30,4,100,640,365,4.9
1999-03-11 09:30:00-07:00,1999,3,11,9,30,6,171,643,534,5.3
1999-03-11 10:30:00-07:00,1999,3,11,10,30,8,299,394,564,5.6
1999-03-11 11:30:00-07:00,1999,3,11,11,30,10,131,906,795,6
1999-03-11 12:30:00-07:00,1999,3,11,12,30,12,124,920,806,6.5
1999-03-11 13:30:00-07:00,1999,3,11,13,30,13,120,904,749,7.1
1999-03-11 14:30:00-07:00,1999,3,11,14,30,12,116,853,627,7.6
1999-03-11 15:30:00-07:00,1999,3,11,15,30,11,107,753,454,7.8
1999-03-11 16:30:00-07:00,1999,3,11,16,30,8,74,556,234,7.5
1999-03-11 17:30:00-07:00,1999,3,11,17,30,5,37,131,49,6.6
1999-03-11 18:30:00-07:00,1999,3,11,18,30,3,0,0,0,5.9
1999-03-11 19:30:00-07:00,1999,3,11,19,30,2,0,0,0,5.5
1999-03-11 20:30:00-07:00,1999,3,11,20,30,1,0,0,0,5.3
1999-03-11 21:30:00-07:00,1999,3,11,21,30,0,0,0,0,5.1
1999-03-11 22:30:00-07:00,1999,3,11,22,30,0,0,0,0,4.8
1999-03-11 23:30:00-07:00,1999,3,11,23,30,0,0,0,0,4.6
1999-03-12 00:30:00-07:00,1999,3,12,0,30,0,0,0,0,4.3
1999-03-12 01:30:00-07:00,1999,3,12,1,30,0,0,0,0,4.2
1999-03-12 02:30:00-07:00,1999,3,12,2,30,0,0,0,0,4
1999-03-12 03:30:00-07:00,1999,3,12,3,30,-1,0,0,0,3.7
1999-03-12 04:30:00-07:00,1999,3,12,4,30,-1,0,0,0,3.4
1999-03-12 05:30:00-07:00,1999,3,12,5,30,-2,0,0,0,3.2
1999-03-12 06:30:00-07:00,1999,3,12,6,30,-1,4,0,4,3.1
1999-03-12 07:30:00-07:00,1999,3,12,7,30,0,40,0,40,3.2
1999-03-12 08:30:00-07:00,1999,3,12,8,30,0,74,0,74,3.2
1999-03-12 09:30:00-07:00,1999,3,12,9,30,0,92,0,92,3.6
1999-03-12 10:30:00-07:00,1999,3,12,10,30,1,229,15,240,4.5
1999-03-12 11:30:00-07:00,1999,3,12,11,30,1,271,21,287,5.1
1999-03-12 12:30:00-07:00,1999,3,12,12,30,2,384,151,498,5.2
1999-03-12 13:30:00-07:00,1999,3,12,13,30,2,306,42,336,5.2
1999-03-12 14:30:00-07:00,1999,3,12,14,30,1,227,22,240,5.3
1999-03-12 15:30:00-07:00,1999,3,12,15,30,0,125,0,125,5.3
1999-03-12 16:30:00-07:00,1999,3,12,16,30,0,22,0,22,4.9
1999-03-12 17:30:00-07:00,1999,3,12,17,30,0,25,0,25,4.3
1999-03-12 18:30:00-07:00,1999,3,12,18,30,-1,0,0,0,3.8
1999-03-12 19:30:00-07:00,1999,3,12,19,30,-1,0,0,0,3.2
1999-03-12 20:30:00-07:00,1999,3,12,20,30,-2,0,0,0,2.3
1999-03-12 21:30:00-07:00,1999,3,12,21,30,-3,0,0,0,1.9
1999-03-12 22:30:00-07:00,1999,3,12,22,30,-3,0,0,0,1.9
1999-03-12 23:30:00-07:00,1999,3,12,23,30,-3,0,0,0,1.7
1999-03-13 00:30:00-07:00,1999,3,13,0,30,-3,0,0,0,1.3
1999-03-13 01:30:00-07:00,1999,3,13,1,30,-3,0,0,0,0.8
1999-03-13 02:30:00-07:00,1999,3,13,2,30,-3,0,0,0,0.7
1999-03-13 03:30:00-07:00,1999,3,13,3,30,-3,0,0,0,0.9
1999-03-13 04:30:00-07:00,1999,3,13,4,30,-3,0,0,0,1.2
1999-03-13 05:30:00-07:00,1999,3,13,5,30,-2,0,0,0,1.7
1999-03-13 06:30:00-07:00,1999,3,13,6,30,-1,11,0,11,3
1999-03-13 07:30:00-07:00,1999,3,13,7,30,1,90,24,96,4.3
1999-03-13 08:30:00-07:00,1999,3,13,8,30,4,111,760,434,4.5
1999-03-13 09:30:00-07:00,1999,3,13,9,30,6,136,851,625,4
1999-03-13 10:30:00-07:00,1999,3,13,10,30,8,150,907,769,3.7
1999-03-13 11:30:00-07:00,1999,3,13,11,30,9,153,941,852,3.8
1999-03-13 12:30:00-07:00,1999,3,13,12,30,10,147,956,864,3.9
1999-03-13 13:30:00-07:00,1999,3,13,13,30,11,136,950,805,4
1999-03-13 14:30:00-07:00,1999,3,13,14,30,11,122,919,680,3.9
1999-03-13 15:30:00-07:00,1999,3,13,15,30,10,100,857,502,3.5
1999-03-13 16:30:00-07:00,1999,3,13,16,30,8,71,737,288,2.2
1999-03-13 17:30:00-07:00,1999,3,13,17,30,5,30,423,72,1.2
1999-03-13 18:30:00-07:00,1999,3,13,18,30,3,0,0,0,0.9
1999-03-13 19:30:00-07:00,1999,3,13,19,30,2,0,0,0,0.4
1999-03-13 20:30:00-07:00,1999,3,13,20,30,2,0,0,0,0.4
1999-03-13 21:30:00-07:00,1999,3,13,21,30,2,0,0,0,0.6
1999-03-13 22:30:00-07:00,1999,3,13,22,30,2,0,0,0,0.5
1999-03-13 23:30:00-07:00,1999,3,13,23,30,2,0,0,0,0.3
1999-03-14 00:30:00-07:00,1999,3,14,0,30,1,0,0,0,0.2
1999-03-14 01:30:00-07:00,1999,3,14,1,30,1,0,0,0,0.4
1999-03-14 02:30:00-07:00,1999,3,14,2,30,1,0,0,0,0.5
1999-03-14 03:30:00-07:00,1999,3,14,3,30,0,0,0,0,0.6
1999-03-14 04:30:00-07:00,1999,3,14,4,30,0,0,0,0,0.8
1999-03-14 05:30:00-07:00,1999,3,14,5,30,0,0,0,0,0.9
1999-03-14 06:30:00-07:00,1999,3,14,6,30,3,18,273,31,1.2
1999-03-14 07:30:00-07:00,1999,3,14,7,30,7,51,718,229,1.5
1999-03-14 08:30:00-07:00,1999,3,14,8,30,10,67,877,443,1.4
1999-03-14 09:30:00-07:00,1999,3,14,9,30,13,77,953,628,1.2
1999-03-14 10:30:00-07:00,1999,3,14,10,30,16,82,992,764,1.2
1999-03-14 11:30:00-07:00,1999,3,14,11,30,18,85,1009,840,1.6
1999-03-14 12:30:00-07:00,1999,3,14,12,30,19,86,1011,848,2
1999-03-14 13:30:00-07:00,1999,3,14,13,30,19,84,996,790,2.5
1999-03-14 14:30:00-07:00,1999,3,14,14,30,19,80,961,668,2.9
1999-03-14 15:30:00-07:00,1999,3,14,15,30,18,72,893,494,3.2
1999-03-14 16:30:00-07:00,1999,3,14,16,30,14,58,759,285,2.8
1999-03-14 17:30:00-07:00,1999,3,14,17,30,10,31,428,75,2
1999-03-14 18:30:00-07:00,1999,3,14,18,30,7,0,0,0,1.7
1999-03-14 19:30:00-07:00,1999,3,14,19,30,6,0,0,0,1.2
1999-03-14 20:30:00-07:00,1999,3,14,20,30,5,0,0,0,0.7
1999-03-14 21:30:00-07:00,1999,3,14,21,30,5,0,0,0,0.7
1999-03-14 22:30:00-07:00,1999,3,14,22,30,4,0,0,0,1.2
1999-03-14 23:30:00-07:00,1999,3,14,23,30,4,0,0,0,1.5
1999-03-15 00:30:00-07:00,1999,3,15,0,30,4,0,0,0,1.8
1999-03-15 01:30:00-07:00,1999,3,15,1,30,4,0,0,0,2
1999-03-15 02:30:00-07:00,1999,3,15,2,30,4,0,0,0,2.1
1999-03-15 03:30:00-07:00,1999,3,15,3,30,4,0,0,0,2.2
1999-03-15 04:30:00-07:00,1999,3,15,4,30,4,0,0,0,2.3
1999-03-15 05:30:00-07:00,1999,3,15,5,30,5,0,0,0,2.3
1999-03-15 06:30:00-07:00,1999,3,15,6,30,8,7,0,7,2.3
1999-03-15 07:30:00-07:00,1999,3,15,7,30,12,16,0,16,2.7
1999-03-15 08:30:00-07:00,1999,3,15,8,30,16,163,22,173,2.9
1999-03-15 09:30:00-07:00,1999,3,15,9,30,20,245,40,268,2.4
1999-03-15 10:30:00-07:00,1999,3,15,10,30,21,345,232,506,2
1999-03-15 11:30:00-07:00,1999,3,15,11,30,22,388,191,532,1.7
1999-03-15 12:30:00-07:00,1999,3,15,12,30,23,369,330,619,1.4
1999-03-15 13:30:00-07:00,1999,3,15,13,30,23,268,555,664,1.5
1999-03-15 14:30:00-07:00,1999,3,15,14,30,23,263,398,509,2
1999-03-15 15:30:00-07:00,1999,3,15,15,30,22,190,378,370,2.1
1999-03-15 16:30:00-07:00,1999,3,15,16,30,18,115,276,199,1.8
1999-03-15 17:30:00-07:00,1999,3,15,17,30,13,40,110,52,1.9
1999-03-15 18:30:00-07:00,1999,3,15,18,30,11,0,0,0,2.1
1999-03-15 19:30:00-07:00,1999,3,15,19,30,11,0,0,0,2.1
1999-03-15 20:30:00-07:00,1999,3,15,20,30,10,0,0,0,1.9
1999-03-15 21:30:00-07:00,1999,3,15,21,30,9,0,0,0,2
1999-03-15 22:30:00-07:00,1999,3,15,22,30,9,0,0,0,2.4
1999-03-15 23:30:00-07:00,1999,3,15,23,30,8,0,0,0,2.6
1999-03-16 00:30:00-07:00,1999,3,16,0,30,7,0,0,0,2.7
1999-03-16 01:30:00-07:00,1999,3,16,1,30,7,0,0,0,2.6
1999-03-16 02:30:00-07:00,1999,3,16,2,30,6,0,0,0,2.5
1999-03-16 03:30:00-07:00,1999,3,16,3,30,6,0,0,0,2.5
1999-03-16 04:30:00-07:00,1999,3,16,4,30,5,0,0,0,2.5
1999-03-16 05:30:00-07:00,1999,3,16,5,30,5,0,0,0,2.6
1999-03-16 06:30:00-07:00,1999,3,16,6,30,8,23,175,34,3.1
1999-03-16 07:30:00-07:00,1999,3,16,7,30,13,55,619,215,3.6
1999-03-16 08:30:00-07:00,1999,3,16,8,30,17,82,854,457,3.5
1999-03-16 09:30:00-07:00,1999,3,16,9,30,20,92,938,645,3
1999-03-16 10:30:00-07:00,1999,3,16,10,30,21,98,981,783,2.9
1999-03-16 11:30:00-07:00,1999,3,16,11,30,22,101,1001,858,3.2
1999-03-16 12:30:00-07:00,1999,3,16,12,30,22,100,1004,866,3.5
1999-03-16 13:30:00-07:00,1999,3,16,13,30,23,95,992,806,3.7
1999-03-16 14:30:00-07:00,1999,3,16,14,30,22,89,957,682,3.7
1999-03-16 15:30:00-07:00,1999,3,16,15,30,21,82,881,504,3.1
1999-03-16 16:30:00-07:00,1999,3,16,16,30,18,81,549,249,1.9
1999-03-16 17:30:00-07:00,1999,3,16,17,30,13,38,332,74,1.5
1999-03-16 18:30:00-07:00,1999,3,16,18,30,11,0,0,0,1.7
1999-03-16 19:30:00-07:00,1999,3,16,19,30,10,0,0,0,2.2
1999-03-16 20:30:00-07:00,1999,3,16,20,30,9,0,0,0,2.9
1999-03-16 21:30:00-07:00,1999,3,16,21,30,8,0,0,0,3.1
1999-03-16 22:30:00-07:00,1999,3,16,22,30,8,0,0,0,2.8
1999-03-16 23:30:00-07:00,1999,3,16,23,30,7,0,0,0,2.6
1999-03-17 00:30:00-07:00,1999,3,17,0,30,6,0,0,0,2.8
1999-03-17 01:30:00-07:00,1999,3,17,1,30,6,0,0,0,3.4
1999-03-17 02:30:00-07:00,1999,3,17,2,30,5,0,0,0,3.7
1999-03-17 03:30:00-07:00,1999,3,17,3,30,4,0,0,0,3.5
1999-03-17 04:30:00-07:00,1999,3,17,4,30,3,0,0,0,3.2
1999-03-17 05:30:00-07:00,1999,3,17,5,30,2,0,0,0,3
1999-03-17 06:30:00-07:00,1999,3,17,6,30,3,23,252,39,3.6
1999-03-17 07:30:00-07:00,1999,3,17,7,30,4,60,665,236,4.1
1999-03-17 08:30:00-07:00,1999,3,17,8,30,6,79,828,447,4
1999-03-17 09:30:00-07:00,1999,3,17,9,30,8,90,910,631,3.8
1999-03-17 10:30:00-07:00,1999,3,17,10,30,9,96,956,767,3.9
1999-03-17 11:30:00-07:00,1999,3,17,11,30,10,97,980,843,4.1
1999-03-17 12:30:00-07:00,1999,3,17,12,30,11,97,983,852,4.2
1999-03-17 13:30:00-07:00,1999,3,17,13,30,12,97,963,791,4.2
1999-03-17 14:30:00-07:00,1999,3,17,14,30,12,96,915,667,4.2
1999-03-17 15:30:00-07:00,1999,3,17,15,30,11,94,819,490,4.1
1999-03-17 16:30:00-07:00,1999,3,17,16,30,9,74,598,259,3.5
1999-03-17 17:30:00-07:00,1999,3,17,17,30,7,42,298,76,2.5
1999-03-17 18:30:00-07:00,1999,3,17,18,30,5,0,0,0,2.1
1999-03-17 19:30:00-07:00,1999,3,17,19,30,3,0,0,0,1.9
1999-03-17 20:30:00-07:00,1999,3,17,20,30,2,0,0,0,1.7
1999-03-17 21:30:00-07:00,1999,3,17,21,30,2,0,0,0,1.4
1999-03-17 22:30:00-07:00,1999,3,17,22,30,2,0,0,0,1.1
1999-03-17 23:30:00-07:00,1999,3,17,23,30,2,0,0,0,0.9
1999-03-18 00:30:00-07:00,1999,3,18,0,30,1,0,0,0,0.8
1999-03-18 01:30:00-07:00,1999,3,18,1,30,1,0,0,0,1
1999-03-18 02:30:00-07:00,1999,3,18,2,30,0,0,0,0,1.1
1999-03-18 03:30:00-07:00,1999,3,18,3,30,0,0,0,0,1.2
1999-03-18 04:30:00-07:00,1999,3,18,4,30,0,0,0,0,1.6
1999-03-18 05:30:00-07:00,1999,3,18,5,30,0,0,0,0,1.6
1999-03-18 06:30:00-07:00,1999,3,18,6,30,0,10,0,10,2.1
1999-03-18 07:30:00-07:00,1999,3,18,7,30,1,87,0,87,3.1
1999-03-18 08:30:00-07:00,1999,3,18,8,30,2,144,3,146,3.7
1999-03-18 09:30:00-07:00,1999,3,18,9,30,2,179,7,184,3.5
1999-03-18 10:30:00-07:00,1999,3,18,10,30,2,134,2,135,2.9
1999-03-18 11:30:00-07:00,1999,3,18,11,30,2,354,54,395,2.4
1999-03-18 12:30:00-07:00,1999,3,18,12,30,3,370,68,423,2.1
1999-03-18 13:30:00-07:00,1999,3,18,13,30,3,367,142,470,2
1999-03-18 14:30:00-07:00,1999,3,18,14,30,2,304,120,379,1.8
1999-03-18 15:30:00-07:00,1999,3,18,15,30,2,188,27,201,1.5
1999-03-18 16:30:00-07:00,1999,3,18,16,30,1,120,278,206,1.2
1999-03-18 17:30:00-07:00,1999,3,18,17,30,0,39,9,40,0.7
1999-03-18 18:30:00-07:00,1999,3,18,18,30,0,0,0,0,0.2
1999-03-18 19:30:00-07:00,1999,3,18,19,30,0,0,0,0,0.5
1999-03-18 20:30:00-07:00,1999,3,18,20,30,0,0,0,0,0.9
1999-03-18 21:30:00-07:00,1999,3,18,21,30,0,0,0,0,0.9
1999-03-18 22:30:00-07:00,1999,3,18,22,30,0,0,0,0,0.9
1999-03-18 23:30:00-07:00,1999,3,18,23,30,-1,0,0,0,1
1999-03-19 00:30:00-07:00,1999,3,19,0,30,-1,0,0,0,0.7
1999-03-19 01:30:00-07:00,1999,3,19,1,30,-1,0,0,0,0.4
1999-03-19 02:30:00-07:00,1999,3,19,2,30,-1,0,0,0,0.3
1999-03-19 03:30:00-07:00,1999,3,19,3,30,-1,0,0,0,0.2
1999-03-19 04:30:00-07:00,1999,3,19,4,30,0,0,0,0,0.3
1999-03-19 05:30:00-07:00,1999,3,19,5,30,0,0,0,0,0.8
1999-03-19 06:30:00-07:00,1999,3,19,6,30,0,13,0,13,1.2
1999-03-19 07:30:00-07:00,1999,3,19,7,30,2,108,58,124,1.5
1999-03-19 08:30:00-07:00,1999,3,19,8,30,4,149,5,151,1.7
1999-03-19 09:30:00-07:00,1999,3,19,9,30,6,207,14,216,1.7
1999-03-19 10:30:00-07:00,1999,3,19,10,30,8,359,196,499,1.7
1999-03-19 11:30:00-07:00,1999,3,19,11,30,10,372,337,632,1.8
1999-03-19 12:30:00-07:00,1999,3,19,12,30,12,100,959,844,2
1999-03-19 13:30:00-07:00,1999,3,19,13,30,13,99,942,785,2.4
1999-03-19 14:30:00-07:00,1999,3,19,14,30,13,94,904,664,2.7
1999-03-19 15:30:00-07:00,1999,3,19,15,30,12,84,834,493,2.8
1999-03-19 16:30:00-07:00,1999,3,19,16,30,10,67,706,290,2.7
1999-03-19 17:30:00-07:00,1999,3,19,17,30,7,36,411,85,2.3
1999-03-19 18:30:00-07:00,1999,3,19,18,30,4,0,0,0,1.9
1999-03-19 19:30:00-07:00,1999,3,19,19,30,3,0,0,0,1.5
1999-03-19 20:30:00-07:00,1999,3,19,20,30,2,0,0,0,1
1999-03-19 21:30:00-07:00,1999,3,19,21,30,2,0,0,0,0.9
1999-03-19 22:30:00-07:00,1999,3,19,22,30,2,0,0,0,0.9
1999-03-19 23:30:00-07:00,1999,3,19,23,30,2,0,0,0,1.1
1999-03-20 00:30:00-07:00,1999,3,20,0,30,2,0,0,0,1.2
1999-03-20 01:30:00-07:00,1999,3,20,1,30,2,0,0,0,1.5
1999-03-20 02:30:00-07:00,1999,3,20,2,30,2,0,0,0,1.6
1999-03-20 03:30:00-07:00,1999,3,20,3,30,2,0,0,0,1.7
1999-03-20 04:30:00-07:00,1999,3,20,4,30,2,0,0,0,1.7
1999-03-20 05:30:00-07:00,1999,3,20,5,30,3,0,0,0,1.6
1999-03-20 06:30:00-07:00,1999,3,20,6,30,6,26,357,54,1.7
1999-03-20 07:30:00-07:00,1999,3,20,7,30,11,57,722,259,1.5
1999-03-20 08:30:00-07:00,1999,3,20,8,30,14,74,864,472,1.5
1999-03-20 09:30:00-07:00,1999,3,20,9,30,16,86,935,655,2
1999-03-20 10:30:00-07:00,1999,3,20,10,30,17,93,971,789,2.5
1999-03-20 11:30:00-07:00,1999,3,20,11,30,18,97,987,862,2.9
1999-03-20 12:30:00-07:00,1999,3,20,12,30,19,99,986,868,3.2
1999-03-20 13:30:00-07:00,1999,3,20,13,30,19,98,966,806,3.4
1999-03-20 14:30:00-07:00,1999,3,20,14,30,18,94,925,681,3.5
1999-03-20 15:30:00-07:00,1999,3,20,15,30,17,86,849,505,3.6
1999-03-20 16:30:00-07:00,1999,3,20,16,30,15,72,702,296,2.9
1999-03-20 17:30:00-07:00,1999,3,20,17,30,11,42,314,80,2.1
1999-03-20 18:30:00-07:00,1999,3,20,18,30,8,0,0,0,2.1
1999-03-20 19:30:00-07:00,1999,3,20,19,30,7,0,0,0,2.2
1999-03-20 20:30:00-07:00,1999,3,20,20,30,6,0,0,0,2.1
1999-03-20 21:30:00-07:00,1999,3,20,21,30,5,0,0,0,2
1999-03-20 22:30:00-07:00,1999,3,20,22,30,5,0,0,0,1.7
1999-03-20 23:30:00-07:00,1999,3,20,23,30,5,0,0,0,1.4
1999-03-21 00:30:00-07:00,1999,3,21,0,30,5,0,0,0,1.2
1999-03-21 01:30:00-07:00,1999,3,21,1,30,5,0,0,0,0.9
1999-03-21 02:30:00-07:00,1999,3,21,2,30,5,0,0,0,0.7
1999-03-21 03:30:00-07:00,1999,3,21,3,30,4,0,0,0,0.6
1999-03-21 04:30:00-07:00,1999,3,21,4,30,4,0,0,0,0.6
1999-03-21 05:30:00-07:00,1999,3,21,5,30,4,0,0,0,0.7
1999-03-21 06:30:00-07:00,1999,3,21,6,30,7,30,107,39,0.7
1999-03-21 07:30:00-07:00,1999,3,21,7,30,11,105,287,187,1
1999-03-21 08:30:00-07:00,1999,3,21,8,30,15,183,376,358,2.1
1999-03-21 09:30:00-07:00,1999,3,21,9,30,18,181,644,576,3.5
1999-03-21 10:30:00-07:00,1999,3,21,10,30,21,91,973,793,4.5
1999-03-21 11:30:00-07:00,1999,3,21,11,30,22,91,999,869,5.3
1999-03-21 12:30:00-07:00,1999,3,21,12,30,23,88,1007,878,6.1
1999-03-21 13:30:00-07:00,1999,3,21,13,30,24,84,1000,821,6.9
1999-03-21 14:30:00-07:00,1999,3,21,14,30,24,79,973,700,7.3
1999-03-21 15:30:00-07:00,1999,3,21,15,30,23,71,916,526,7
1999-03-21 16:30:00-07:00,1999,3,21,16,30,20,58,803,317,5.3
1999-03-21 17:30:00-07:00,1999,3,21,17,30,16,34,525,100,3.8
1999-03-21 18:30:00-07:00,1999,3,21,18,30,13,0,0,0,3.5
1999-03-21 19:30:00-07:00,1999,3,21,19,30,11,0,0,0,3.6
1999-03-21 20:30:00-07:00,1999,3,21,20,30,10,0,0,0,3.7
1999-03-21 21:30:00-07:00,1999,3,21,21,30,8,0,0,0,3.8
1999-03-21 22:30:00-07:00,1999,3,21,22,30,7,0,0,0,3.7
1999-03-21 23:30:00-07:00,1999,3,21,23,30,6,0,0,0,3.5
1999-03-22 00:30:00-07:00,1999,3,22,0,30,5,0,0,0,3.2
1999-03-22 01:30:00-07:00,1999,3,22,1,30,4,0,0,0,2.7
1999-03-22 02:30:00-07:00,1999,3,22,2,30,3,0,0,0,2.2
1999-03-22 03:30:00-07:00,1999,3,22,3,30,3,0,0,0,1.6
1999-03-22 04:30:00-07:00,1999,3,22,4,30,3,0,0,0,1.2
1999-03-22 05:30:00-07:00,1999,3,22,5,30,3,0,0,0,1
1999-03-22 06:30:00-07:00,1999,3,22,6,30,6,28,381,62,1.1
1999-03-22 07:30:00-07:00,1999,3,22,7,30,11,56,755,275,1.4
1999-03-22 08:30:00-07:00,1999,3,22,8,30,14,69,900,492,1.6
1999-03-22 09:30:00-07:00,1999,3,22,9,30,16,77,969,677,1.9
1999-03-22 10:30:00-07:00,1999,3,22,10,30,18,82,1003,810,2.2
1999-03-22 11:30:00-07:00,1999,3,22,11,30,19,87,1015,882,2.8
1999-03-22 12:30:00-07:00,1999,3,22,12,30,20,89,1011,886,3.4
1999-03-22 13:30:00-07:00,1999,3,22,13,30,20,89,991,823,4
1999-03-22 14:30:00-07:00,1999,3,22,14,30,19,85,953,697,4.6
1999-03-22 15:30:00-07:00,1999,3,22,15,30,18,78,884,520,5
1999-03-22 16:30:00-07:00,1999,3,22,16,30,16,64,751,309,4.9
1999-03-22 17:30:00-07:00,1999,3,22,17,30,12,38,444,95,4.6
1999-03-22 18:30:00-07:00,1999,3,22,18,30,10,0,0,0,4.3
1999-03-22 19:30:00-07:00,1999,3,22,19,30,8,0,0,0,3.1
1999-03-22 20:30:00-07:00,1999,3,22,20,30,6,0,0,0,1.8
1999-03-22 21:30:00-07:00,1999,3,22,21,30,5,0,0,0,1.2
1999-03-22 22:30:00-07:00,1999,3,22,22,30,4,0,0,0,1.1
1999-03-22 23:30:00-07:00,1999,3,22,23,30,4,0,0,0,1.1
1999-03-23 00:30:00-07:00,1999,3,23,0,30,3,0,0,0,1.2
1999-03-23 01:30:00-07:00,1999,3,23,1,30,2,0,0,0,1.1
1999-03-23 02:30:00-07:00,1999,3,23,2,30,2,0,0,0,1
1999-03-23 03:30:00-07:00,1999,3,23,3,30,1,0,0,0,0.8
1999-03-23 04:30:00-07:00,1999,3,23,4,30,1,0,0,0,0.7
1999-03-23 05:30:00-07:00,1999,3,23,5,30,2,0,0,0,0.8
1999-03-23 06:30:00-07:00,1999,3,23,6,30,4,33,116,44,1.3
1999-03-23 07:30:00-07:00,1999,3,23,7,30,8,69,674,268,2.1
1999-03-23 08:30:00-07:00,1999,3,23,8,30,11,87,829,481,2.8
1999-03-23 09:30:00-07:00,1999,3,23,9,30,14,97,909,664,2.7
1999-03-23 10:30:00-07:00,1999,3,23,10,30,17,103,954,799,2.5
1999-03-23 11:30:00-07:00,1999,3,23,11,30,18,104,976,874,2.5
1999-03-23 12:30:00-07:00,1999,3,23,12,30,19,105,977,880,3
1999-03-23 13:30:00-07:00,1999,3,23,13,30,20,107,952,815,3.8
1999-03-23 14:30:00-07:00,1999,3,23,14,30,19,115,856,668,4.5
1999-03-23 15:30:00-07:00,1999,3,23,15,30,18,223,270,359,5.2
1999-03-23 16:30:00-07:00,1999,3,23,16,30,15,138,275,228,5.2
1999-03-23 17:30:00-07:00,1999,3,23,17,30,13,52,128,69,4.5
1999-03-23 18:30:00-07:00,1999,3,23,18,30,11,0,0,0,4
1999-03-23 19:30:00-07:00,1999,3,23,19,30,9,0,0,0,3.8
1999-03-23 20:30:00-07:00,1999,3,23,20,30,8,0,0,0,3.4
1999-03-23 21:30:00-07:00,1999,3,23,21,30,7,0,0,0,2.8
1999-03-23 22:30:00-07:00,1999,3,23,22,30,7,0,0,0,2.2
1999-03-23 23:30:00-07:00,1999,3,23,23,30,6,0,0,0,2.1
1999-03-24 00:30:00-07:00,1999,3,24,0,30,6,0,0,0,2.2
1999-03-24 01:30:00-07:00,1999,3,24,1,30,5,0,0,0,2.4
1999-03-24 02:30:00-07:00,1999,3,24,2,30,5,0,0,0,2.7
1999-03-24 03:30:00-07:00,1999,3,24,3,30,5,0,0,0,2.8
1999-03-24 04:30:00-07:00,1999,3,24,4,30,4,0,0,0,2.9
1999-03-24 05:30:00-07:00,1999,3,24,5,30,4,0,0,0,3
1999-03-24 06:30:00-07:00,1999,3,24,6,30,5,34,30,37,3.7
1999-03-24 07:30:00-07:00,1999,3,24,7,30,7,134,123,171,4.3
1999-03-24 08:30:00-07:00,1999,3,24,8,30,9,154,610,447,4.7
1999-03-24 09:30:00-07:00,1999,3,24,9,30,10,169,728,627,5
